Deal ID,Effective Date,Stage,Amount,Owner,Name,Carrier Won,Close Date,URL,Bureau ID
4055192653,2021-02-01,Won,2584.6,Samad Wahedi,Renewal - Linco Custom Picture Framing,Glow,02/01/2021,https://app.hubspot.com/contacts/6612994/deal/4055192653/,0052753
4055258481,2021-02-07,Won,1125.6,Samad Wahedi,[Renewal] The Green Bean 2021,Glow,02/07/2021,https://app.hubspot.com/contacts/6612994/deal/4055258481/,6804315
4055262826,2021-02-01,Won,7853.8,Ryan Penfold,"Asfaw, Berhanu (Partner) DBA MESSOB RESTAURANT",Glow,02/05/2021,https://app.hubspot.com/contacts/6612994/deal/4055262826/,3646954
4070611356,2021-03-14,Won,1048.0,Ryan Penfold,MA PRO CARPET INCORPORATED,Glow,03/15/2021,https://app.hubspot.com/contacts/6612994/deal/4070611356/,7259398
4071369296,2021-03-04,Won,6937.2,Ryan Penfold,Turbans For Tots LLC,Glow,02/19/2021,https://app.hubspot.com/contacts/6612994/deal/4071369296/,9975749
4075905944,2021-02-12,Won,2959.0,Gillian Lloyd,AMC Plumbing,Glow,02/12/2021,https://app.hubspot.com/contacts/6612994/deal/4075905944/,9832055
4081781939,2021-02-28,Won,724.0,Gillian Lloyd,530 MEDIA LAB INC,Glow,03/08/2021,https://app.hubspot.com/contacts/6612994/deal/4081781939/,5532129
4081853685,2021-02-26,Won,1301.0,Gillian Lloyd,BOLSA BA LE INC.,Glow,02/24/2021,https://app.hubspot.com/contacts/6612994/deal/4081853685/,6559297
4084613213,2021-02-08,Won,13901.6,Samad Wahedi,Renewal The Galley Fish Tacos - 2021,Glow,02/08/2021,https://app.hubspot.com/contacts/6612994/deal/4084613213/,9824058
4091504768,2021-03-13,Won,4011.6,Ryan Penfold,BEA JABLONSKI  DBA:  Keeping Score Custom Lettering,Glow,03/16/2021,https://app.hubspot.com/contacts/6612994/deal/4091504768/,5654697
4102623323,2021-02-06,Won,2952.6,Ryan Penfold,LA PERLITA MEXICAN RESTAURANT,Glow,02/11/2021,https://app.hubspot.com/contacts/6612994/deal/4102623323/,8568673
4104216500,2021-02-22,Won,4957.6,Ryan Penfold,El Chef Tacos Inc.,Glow,02/20/2021,https://app.hubspot.com/contacts/6612994/deal/4104216500/,5321877
4104229211,2021-02-08,Won,456.0,Tony Martone,Plush Ditgital,Glow,02/09/2021,https://app.hubspot.com/contacts/6612994/deal/4104229211/,8802267
4121865994,2021-03-28,Won,3696.4,Ryan Penfold,Teriyaki Station LLC  DBA: Teriyaki Station Atbp,Glow,03/26/2021,https://app.hubspot.com/contacts/6612994/deal/4121865994/,5584093
4122267458,2021-03-01,Won,1498.0,Gillian Lloyd,"Adorations, Inc",Glow,02/24/2021,https://app.hubspot.com/contacts/6612994/deal/4122267458/,8838676
4123244775,2021-03-05,Won,8109.6,Ryan Penfold,Poulet,Glow,03/03/2021,https://app.hubspot.com/contacts/6612994/deal/4123244775/,1619248
4125887598,2021-03-15,Won,3594.8,Gillian Lloyd,Zola,Glow,03/11/2021,https://app.hubspot.com/contacts/6612994/deal/4125887598/,9464224
4126471315,2021-04-22,Won,754.0,Gillian Lloyd,Bat Comics & Games,Glow,03/24/2021,https://app.hubspot.com/contacts/6612994/deal/4126471315/,4533788
4127037348,2021-05-01,Won,1752.6,Gillian Lloyd,Stix Eatery,Glow,08/07/2021,https://app.hubspot.com/contacts/6612994/deal/4127037348/,8565446
4135246882,2021-04-12,Won,2902.6,Gillian Lloyd,ELMWOOD STATIONERS,Glow,04/23/2021,https://app.hubspot.com/contacts/6612994/deal/4135246882/,4378113
4135857084,2021-04-01,Won,5781.0,Gillian Lloyd,New Flow Plumbing and Rooter Inc,Glow,03/10/2021,https://app.hubspot.com/contacts/6612994/deal/4135857084/,8780828
4137126753,2021-04-01,Won,2518.0,Gillian Lloyd,Tom Yum Goong | Thai Restaurant,Glow,03/17/2021,https://app.hubspot.com/contacts/6612994/deal/4137126753/,0341898
4142066285,2021-03-05,Won,5519.6,Ryan Penfold,Southland Carpet and Flooring,Glow,03/05/2021,https://app.hubspot.com/contacts/6612994/deal/4142066285/,7664269
4143397067,2021-02-21,Won,8026.6,Samad Wahedi,The Green Fashion Nursery - Renewal 2021,Glow,02/21/2021,https://app.hubspot.com/contacts/6612994/deal/4143397067/,5354926
4155944666,2021-03-07,Won,11863.8,Ryan Penfold,Emergency Plumbing & Rooter,Glow,03/06/2021,https://app.hubspot.com/contacts/6612994/deal/4155944666/,0178755
4157261808,2021-04-15,Won,74495.6,Ryan Penfold,"W. & J. Management Co., Inc.  DBA SUPERIOR THRIFT",Glow,03/31/2021,https://app.hubspot.com/contacts/6612994/deal/4157261808/,9886644
4171335493,2021-03-01,Won,2780.6,Samad Wahedi,Loveland Violin Shop - Renewal 2021,Glow,03/01/2021,https://app.hubspot.com/contacts/6612994/deal/4171335493/,3711400
4171446772,2021-04-01,Won,11909.6,Ryan Penfold,Little Jewel of New Orleans,Glow,04/05/2021,https://app.hubspot.com/contacts/6612994/deal/4171446772/,8662568
4172203313,2021-05-01,Won,3258.0,Gillian Lloyd,Rogiani Inc,Glow,04/23/2021,https://app.hubspot.com/contacts/6612994/deal/4172203313/,
4177939770,2021-05-04,Won,5098.2,Gillian Lloyd,Egoods Supply Inc,Glow,04/27/2021,https://app.hubspot.com/contacts/6612994/deal/4177939770/,9989508
4179031749,2021-07-16,Won,3486.4,Gillian Lloyd,Ausco Inc,Glow,05/03/2021,https://app.hubspot.com/contacts/6612994/deal/4179031749/,
4179680028,2021-04-27,Won,3074.2,Samad Wahedi,Davich Optical - Renewal,Glow,04/27/2021,https://app.hubspot.com/contacts/6612994/deal/4179680028/,5038368
4198620304,2021-03-01,Won,18094.8,Samad Wahedi,Goodlife Cafe & Bakery - Renewal,Glow,03/01/2021,https://app.hubspot.com/contacts/6612994/deal/4198620304/,5660992
4211324204,2021-03-01,Won,5168.6,Samad Wahedi,Cake Among Us - Renewal 2021,Glow,03/01/2021,https://app.hubspot.com/contacts/6612994/deal/4211324204/,9987934
4213029972,2021-03-01,Won,10955.8,Samad Wahedi,Misty's Consignments - Renewal 2021,Glow,03/01/2021,https://app.hubspot.com/contacts/6612994/deal/4213029972/,5664968
4214141544,2021-03-02,Won,2683.8,Samad Wahedi,Sudz cyber Laundry - Renewal 2021,Glow,03/02/2021,https://app.hubspot.com/contacts/6612994/deal/4214141544/,5426479
4264297946,2021-03-05,Won,1618.6,Samad Wahedi,Partake Gastropub - Renewal 2021,Glow,03/05/2021,https://app.hubspot.com/contacts/6612994/deal/4264297946/,6164221
4269502280,2021-03-05,Won,4460.6,Samad Wahedi,HoDaLa - 2021 Renewal,Glow,03/05/2021,https://app.hubspot.com/contacts/6612994/deal/4269502280/,8551150
4269873623,2021-03-05,Won,3175.8,Samad Wahedi,Milestone Running Shoe Store - Renewal 2021,Glow,03/05/2021,https://app.hubspot.com/contacts/6612994/deal/4269873623/,9159252
4270485057,2021-03-05,Won,2526.6,Samad Wahedi,All Good Living - 2021 Renewal,Glow,03/05/2021,https://app.hubspot.com/contacts/6612994/deal/4270485057/,7199921
4285461034,2021-05-17,Won,3330.6,Gillian Lloyd,Boonville General Store,Glow,05/13/2021,https://app.hubspot.com/contacts/6612994/deal/4285461034/,0102791
4286273542,2021-05-08,Won,4925.0,Gillian Lloyd,Underwater Depot,Glow,05/07/2021,https://app.hubspot.com/contacts/6612994/deal/4286273542/,3130804
4306394370,2021-03-07,Won,2930.6,Samad Wahedi,Super King - Renewal 2021,Glow,03/07/2021,https://app.hubspot.com/contacts/6612994/deal/4306394370/,2171921
4307071335,2021-03-07,Won,2194.6,Samad Wahedi,Prentice Gallery - Renewal 2021,Glow,03/07/2021,https://app.hubspot.com/contacts/6612994/deal/4307071335/,6500295
4307160484,2021-03-08,Won,5918.0,Samad Wahedi,Burger Mania - Renewal 2021,Glow,03/08/2021,https://app.hubspot.com/contacts/6612994/deal/4307160484/,8598440
4307311996,2021-03-12,Won,4149.6,Samad Wahedi,Lancer's Bar & Grill - Renewal 2021,Glow,03/12/2021,https://app.hubspot.com/contacts/6612994/deal/4307311996/,5386661
4307240707,2021-03-07,Won,1417.6,Samad Wahedi,FroYo Love - Renewal 2021,Glow,03/07/2021,https://app.hubspot.com/contacts/6612994/deal/4307240707/,5472271
4307182959,2021-02-24,Won,3195.6,Gillian Lloyd,Gino Development Inc.,Glow,03/02/2021,https://app.hubspot.com/contacts/6612994/deal/4307182959/,5383845
4316590811,2021-03-15,Won,3542.6,Ryan Penfold,Juicy Burgers LLC  DBA:  Juicy Burger,Glow,03/17/2021,https://app.hubspot.com/contacts/6612994/deal/4316590811/,8636287
4317247972,2021-03-13,Won,7200.6,Samad Wahedi,K Taquiza - Renewal 2021,Glow,03/13/2021,https://app.hubspot.com/contacts/6612994/deal/4317247972/,8582236
4338084868,2021-03-13,Won,2805.6,Ryan Penfold,"Bay Lighting Supply, Inc.",Glow,03/04/2021,https://app.hubspot.com/contacts/6612994/deal/4338084868/,7444485
4338527186,2021-04-13,Won,1818.6,Gillian Lloyd,AM DONUTS,Glow,04/09/2021,https://app.hubspot.com/contacts/6612994/deal/4338527186/,9849395
4340321568,2021-03-26,Won,1145.6,Ryan Penfold,Mistura LLC,Glow,04/05/2021,https://app.hubspot.com/contacts/6612994/deal/4340321568/,8848421
4348506817,2021-05-05,Won,4422.2,Gillian Lloyd,Itad Solutions Llc,Glow,04/27/2021,https://app.hubspot.com/contacts/6612994/deal/4348506817/,5518300
4364303199,2021-03-15,Won,4689.0,Samad Wahedi,Corn N Crab - Renewal 2021,Glow,03/15/2021,https://app.hubspot.com/contacts/6612994/deal/4364303199/,8575607
4364629208,2021-03-18,Won,9458.8,Samad Wahedi,Alan Graham Motoring Accessories - Renewal 2021,Glow,03/18/2021,https://app.hubspot.com/contacts/6612994/deal/4364629208/,3644186
4364768301,2021-03-18,Won,877.6,Samad Wahedi,Il Canto Cafe - Renewal 2021,Glow,03/18/2021,https://app.hubspot.com/contacts/6612994/deal/4364768301/,5539151
4364863770,2021-03-22,Won,3783.6,Samad Wahedi,Mountain Gardens Nursery & Pet - Renewal 2021,Glow,03/22/2021,https://app.hubspot.com/contacts/6612994/deal/4364863770/,1678196
4364880988,2021-04-01,Won,16976.6,Ryan Penfold,Jatagan Security Inc,Glow,03/29/2021,https://app.hubspot.com/contacts/6612994/deal/4364880988/,6364800
4378446915,2021-05-16,Won,21928.0,Ryan Penfold,"PRO-MART INDUSTRIES, INC.",Glow,04/27/2021,https://app.hubspot.com/contacts/6612994/deal/4378446915/,3357009
4435484784,2021-03-17,Won,1276.0,Gillian Lloyd,Eagle Rock Poke Shack,Glow,03/09/2021,https://app.hubspot.com/contacts/6612994/deal/4435484784/,8877014
4433913213,2021-04-07,Won,6830.0,Ryan Penfold,Kenneth Foster III DBA:  Orange County Hose Company,Glow,03/26/2021,https://app.hubspot.com/contacts/6612994/deal/4433913213/,4282212
4453302104,2021-03-31,Won,2383.6,Gillian Lloyd,Hanabi Japanese Restaurant,Glow,03/31/2021,https://app.hubspot.com/contacts/6612994/deal/4453302104/,2814396
4504262006,2021-05-02,Won,2586.0,Gillian Lloyd,Avia Dynamics Inc,Glow,05/03/2021,https://app.hubspot.com/contacts/6612994/deal/4504262006/,2118195
4511383171,2021-05-03,Won,1908.2,Ryan Penfold,Sheervision Inc,Glow,04/15/2021,https://app.hubspot.com/contacts/6612994/deal/4511383171/,7050090
4512020574,2021-04-02,Won,1705.6,Samad Wahedi,Gold Link Co - Renewal 2021,Glow,04/02/2021,https://app.hubspot.com/contacts/6612994/deal/4512020574/,0603870
4512460376,2021-04-09,Won,1710.8,Gillian Lloyd,BOB'S RANCH HOUSE,Glow,04/10/2021,https://app.hubspot.com/contacts/6612994/deal/4512460376/,5505722
4557659145,2021-03-30,Won,15119.6,Samad Wahedi,Taco Nazo - Renewal 2021,Glow,03/30/2021,https://app.hubspot.com/contacts/6612994/deal/4557659145/,5111882
4578110219,2021-04-06,Won,10569.0,Gillian Lloyd,GFX MARKETING CORP,Glow,03/31/2021,https://app.hubspot.com/contacts/6612994/deal/4578110219/,8586514
4579870848,2021-03-26,Won,827.0,Gillian Lloyd,Native Boutique,Glow,03/26/2021,https://app.hubspot.com/contacts/6612994/deal/4579870848/,5606697
4596170788,2021-03-22,Won,4861.0,Ryan Penfold,Susan Stewart  DBA:  Strapping,Glow,03/18/2021,https://app.hubspot.com/contacts/6612994/deal/4596170788/,9847954
4596235039,2021-03-22,Won,5508.6,Gillian Lloyd,Definition Audio 3,Glow,04/01/2021,https://app.hubspot.com/contacts/6612994/deal/4596235039/,9468827
4596324669,2021-03-29,Won,1357.6,Samad Wahedi,Yarnal Jewelers - Renewal,Glow,03/29/2021,https://app.hubspot.com/contacts/6612994/deal/4596324669/,5509900
4599192187,2021-03-23,Won,825.0,Gillian Lloyd,Dba The Fabulous Rag Boutique,Glow,03/25/2021,https://app.hubspot.com/contacts/6612994/deal/4599192187/,8868246
4598911663,2021-03-15,Won,838.0,Gillian Lloyd,Rascals Ladies Boutique,Glow,03/15/2021,https://app.hubspot.com/contacts/6612994/deal/4598911663/,4187804
4609052514,2021-03-30,Won,2213.6,Samad Wahedi,Ursula's Costumes - Renewal 2021,Glow,03/30/2021,https://app.hubspot.com/contacts/6612994/deal/4609052514/,2196352
4609465662,2021-05-01,Won,17366.6,Ryan Penfold,Bmobile Wireless Inc,Glow,04/29/2021,https://app.hubspot.com/contacts/6612994/deal/4609465662/,5521840
4611044701,2021-03-20,Won,1659.6,Gillian Lloyd,Society Rideshop,Glow,03/16/2021,https://app.hubspot.com/contacts/6612994/deal/4611044701/,9991493
4669278090,2021-04-01,Won,1747.6,Samad Wahedi,The Harp Inn - Renewal 2021,Glow,04/01/2021,https://app.hubspot.com/contacts/6612994/deal/4669278090/,3200114
4665979001,2021-04-01,Won,3572.8,Samad Wahedi,Denis' Country Kitchen - Renewal 2021,Glow,04/01/2021,https://app.hubspot.com/contacts/6612994/deal/4665979001/,9515739
4790423814,2021-05-02,Won,8985.8,Ryan Penfold,On The Wall Inc  DBA:  On The Wall Gallery & Frames,Glow,04/13/2021,https://app.hubspot.com/contacts/6612994/deal/4790423814/,3607035
4797331382,2021-04-01,Won,10672.0,Samad Wahedi,World of Wheels - Renewal 2021,Glow,04/01/2021,https://app.hubspot.com/contacts/6612994/deal/4797331382/,2371968
4792087808,2021-04-01,Won,2288.6,Samad Wahedi,The Sweet Art of Cake - Renewal 2021,Glow,04/01/2021,https://app.hubspot.com/contacts/6612994/deal/4792087808/,5497838
4797392445,2021-04-01,Won,13940.4,Samad Wahedi,Centro Basco - Renewal 2021,Glow,04/01/2021,https://app.hubspot.com/contacts/6612994/deal/4797392445/,3524016
4797388881,2021-04-01,Won,1133.6,Samad Wahedi,Cornell Winery & Tasting Room - Renewal 2021,Glow,04/01/2021,https://app.hubspot.com/contacts/6612994/deal/4797388881/,5284476
4797401258,2021-04-01,Won,2256.6,Samad Wahedi,Grinders Pizzeria - Renewal 2021,Glow,04/01/2021,https://app.hubspot.com/contacts/6612994/deal/4797401258/,9598085
4797426353,2021-04-01,Won,3057.6,Samad Wahedi,Tasha Apparel - Renewal 2021,Glow,04/01/2021,https://app.hubspot.com/contacts/6612994/deal/4797426353/,5805410
4797529434,2021-04-10,Won,1278.6,Samad Wahedi,Ice Cream Chef - Renewal 2021,Glow,04/10/2021,https://app.hubspot.com/contacts/6612994/deal/4797529434/,8561988
4879888230,2021-04-09,Won,2987.8,Samad Wahedi,Pizza Q BBQ - Renewal 2021,Glow,04/09/2021,https://app.hubspot.com/contacts/6612994/deal/4879888230/,9856696
4895608995,2021-05-08,Won,4136.8,Ryan Penfold,Reubeth LLC  DBA: Tracy Quickly  &  DBA:  Quickly Patterson,Glow,04/02/2021,https://app.hubspot.com/contacts/6612994/deal/4895608995/,8544323
4907339678,2022-01-21,Won,1294.0,Brett Vanderpool,Dba Togo S Eatery Baskin Robbins,Employers,01/25/2022,https://app.hubspot.com/contacts/6612994/deal/4907339678/,2014022
4907339689,2021-06-01,Won,2750.6,Gillian Lloyd,Oeno Vino,Glow,06/07/2021,https://app.hubspot.com/contacts/6612994/deal/4907339689/,9974426
4907334534,2021-06-16,Won,11779.0,Tony Tagliaferro,Corona Rose Flower Gifts,Glow,06/29/2021,https://app.hubspot.com/contacts/6612994/deal/4907334534/,1432226
4907375875,2021-06-01,Won,4055.4,Gillian Lloyd,Michaels Liquor,Glow,05/25/2021,https://app.hubspot.com/contacts/6612994/deal/4907375875/,5476452
4907307542,2021-05-15,Won,3997.0,Gillian Lloyd,Bc Imports Bc Mini,Glow,04/19/2021,https://app.hubspot.com/contacts/6612994/deal/4907307542/,0772305
4907334569,2021-05-24,Won,2997.0,Gillian Lloyd,"ARJJ, INC DBA THE QUILT SHOW",Glow,05/21/2021,https://app.hubspot.com/contacts/6612994/deal/4907334569/,8589426
4907341117,2021-05-15,Won,2228.6,Gillian Lloyd,Big Burger,Glow,04/22/2021,https://app.hubspot.com/contacts/6612994/deal/4907341117/,1222106
4907377309,2021-05-02,Won,2535.6,Ryan Penfold,Ruben Zacapa  DBA: El Charro Mexican Restaurant,Glow,04/24/2021,https://app.hubspot.com/contacts/6612994/deal/4907377309/,9844443
4909937814,2021-04-15,Won,2310.6,Samad Wahedi,Bellflower Music Center - Renewal 2021,Glow,04/15/2021,https://app.hubspot.com/contacts/6612994/deal/4909937814/,9976455
4909937826,2021-06-21,Won,3292.6,Ryan Penfold,Mentrup Group LLC  DBA: Stella Coffee,Glow,06/04/2021,https://app.hubspot.com/contacts/6612994/deal/4909937826/,9857786
4921550440,2021-04-09,Won,3761.6,Samad Wahedi,Rodolfo's Cucina Italiana - Renewal 2021,Glow,04/09/2021,https://app.hubspot.com/contacts/6612994/deal/4921550440/,4116679
4938612745,2021-05-05,Won,1557.6,Gillian Lloyd,Luke S Grill,Glow,05/05/2021,https://app.hubspot.com/contacts/6612994/deal/4938612745/,5653502
4943297401,2021-06-02,Won,778.0,Nojan Rafieyan,Mr Banh Mi [Hartfort-WC],Hartford,05/29/2021,https://app.hubspot.com/contacts/6612994/deal/4943297401/,9818863
4952379802,2021-04-12,Won,13561.0,Samad Wahedi,Backyard Bayou - Renewal 2021,Glow,04/12/2021,https://app.hubspot.com/contacts/6612994/deal/4952379802/,6754305
4952469117,2021-04-16,Won,2391.4,Samad Wahedi,JJ's Cafe - Renewal 2021,Glow,04/16/2021,https://app.hubspot.com/contacts/6612994/deal/4952469117/,9155451
4963104416,2022-06-10,Won,3465.0,Jared Goetz,Real Food Devotee Llc [AmTrust],AmTrust,06/21/2022,https://app.hubspot.com/contacts/6612994/deal/4963104416/,8803501
4963104418,2021-06-10,Won,4707.0,Gillian Lloyd,Los Molinos Hardware,Glow,05/26/2021,https://app.hubspot.com/contacts/6612994/deal/4963104418/,4562346
4980323169,2021-04-17,Won,1725.6,Samad Wahedi,Our Place Restaurant - Renewal 2021,Glow,04/17/2021,https://app.hubspot.com/contacts/6612994/deal/4980323169/,1775082
4981282141,2021-04-23,Won,2037.0,Samad Wahedi,Halby's - Renewal 2021,Glow,04/23/2021,https://app.hubspot.com/contacts/6612994/deal/4981282141/,1487200
4985866386,2021-04-24,Won,3517.6,Samad Wahedi,Spoke Bicycle Cafe - Renewal 2021,Glow,04/24/2021,https://app.hubspot.com/contacts/6612994/deal/4985866386/,8762586
4988549968,2021-06-08,Won,7972.8,Gillian Lloyd,Marvi Land Inc Dba Rubys Diner,Glow,06/08/2021,https://app.hubspot.com/contacts/6612994/deal/4988549968/,9831194
4989882022,2021-04-25,Won,15739.4,Samad Wahedi,Woody's Classic Grill - Renewal 2021,Glow,04/25/2021,https://app.hubspot.com/contacts/6612994/deal/4989882022/,9557074
4997523999,2021-05-18,Won,2277.6,Nojan Rafieyan,Newport Watch Jewelry Loan,Glow,05/14/2021,https://app.hubspot.com/contacts/6612994/deal/4997523999/,8594042
5001778546,2021-04-27,Won,4532.6,Samad Wahedi,Avasco Medical Supply - Renewal 2021,Glow,04/27/2021,https://app.hubspot.com/contacts/6612994/deal/5001778546/,4692380
5002220200,2021-04-27,Won,2004.6,Samad Wahedi,Grails SF - Renewal 2021,Glow,04/27/2021,https://app.hubspot.com/contacts/6612994/deal/5002220200/,8755906
5002255286,2021-04-28,Won,2926.6,Samad Wahedi,Rincon Sabroso Restaurant - Renewal 2021,Glow,04/28/2021,https://app.hubspot.com/contacts/6612994/deal/5002255286/,5136256
5002473845,2021-04-28,Won,7364.6,Samad Wahedi,Pairings Wine Bar Restaurant - Renewal 2021,Glow,04/28/2021,https://app.hubspot.com/contacts/6612994/deal/5002473845/,8712197
5002493569,2021-04-30,Won,11267.6,Samad Wahedi,Via-Mar - Renewal 2021,Glow,04/30/2021,https://app.hubspot.com/contacts/6612994/deal/5002493569/,5343488
5004600596,2021-06-15,Won,3465.0,Nojan Rafieyan,Task Gloves Corp,Glow,06/04/2021,https://app.hubspot.com/contacts/6612994/deal/5004600596/,9978160
5015056729,2021-07-01,Won,9621.0,Nojan Rafieyan,Famous Kabob[AmTrust],AmTrust,06/30/2021,https://app.hubspot.com/contacts/6612994/deal/5015056729/,2663235
5016364579,2021-07-05,Won,7600.0,Cassandra Mathas,Pizzeria Bello Forno LLC,Glow,06/24/2021,https://app.hubspot.com/contacts/6612994/deal/5016364579/,8622731
5025762935,2021-05-01,Won,2138.6,Ryan Penfold,RGB LLC   DBA: Quickly Atwater,Glow,04/20/2021,https://app.hubspot.com/contacts/6612994/deal/5025762935/,86-1480335
5026097570,2021-04-30,Won,18776.6,Samad Wahedi,Mexico Lindo - Renewal 2021,Glow,04/30/2021,https://app.hubspot.com/contacts/6612994/deal/5026097570/,9842872
5025962641,2021-04-30,Won,1560.6,Samad Wahedi,Chili John's - Renewal 2021,Glow,04/30/2021,https://app.hubspot.com/contacts/6612994/deal/5025962641/,8582636
5026363518,2021-04-30,Won,1614.6,Samad Wahedi,Carousel Drive In - Renewal 2021,Glow,04/30/2021,https://app.hubspot.com/contacts/6612994/deal/5026363518/,4587071
5029208609,2021-07-01,Won,3450.0,Nojan Rafieyan,Pazzo S Pizza[AmTrust],AmTrust,06/30/2021,https://app.hubspot.com/contacts/6612994/deal/5029208609/,8584915
5047936822,2021-07-16,Won,1532.0,Cassandra Mathas,Cambray Rose Florist,Glow,07/15/2021,https://app.hubspot.com/contacts/6612994/deal/5047936822/,9942070
5071183515,2021-07-07,Won,10403.0,Josh Branham,Dumpling Depot [Midwest],Midwest,07/06/2021,https://app.hubspot.com/contacts/6612994/deal/5071183515/,8559204
5104762255,2021-07-01,Won,12305.6,Josh Branham,Louie's On Main,Glow,06/30/2021,https://app.hubspot.com/contacts/6612994/deal/5104762255/,3306727
5114564153,2021-06-07,Won,908.0,Nojan Rafieyan,Sunset Heating and Cooling[AmTrust],AmTrust,06/04/2021,https://app.hubspot.com/contacts/6612994/deal/5114564153/,8595918
5114536064,2021-07-11,Won,3705.6,Cassandra Mathas,Pac N Copy,Glow,07/07/2021,https://app.hubspot.com/contacts/6612994/deal/5114536064/,5003630
5120477840,2021-05-01,Won,3260.6,Samad Wahedi,Bravo Taqueria - Renewal 2021,Glow,05/01/2021,https://app.hubspot.com/contacts/6612994/deal/5120477840/,5801581
5119939455,2021-07-01,Won,10889.4,Cassandra Mathas,Cheryl's Diner,Glow,06/30/2021,https://app.hubspot.com/contacts/6612994/deal/5119939455/,4487317
5120744619,2021-05-01,Won,3422.8,Samad Wahedi,El Jarro - Renewal 2021,Glow,05/01/2021,https://app.hubspot.com/contacts/6612994/deal/5120744619/,5038714
5121698822,2021-05-01,Won,1937.8,Samad Wahedi,Valley Photo Service - Renewal 2021,Glow,05/01/2021,https://app.hubspot.com/contacts/6612994/deal/5121698822/,2170936
5122047756,2021-05-01,Won,7448.8,Samad Wahedi,Uncle Boy's -  Renewal 2021,Glow,05/01/2021,https://app.hubspot.com/contacts/6612994/deal/5122047756/,5653585
5122373165,2021-07-18,Won,5176.6,Josh Branham,Furniture Town,Glow,07/14/2021,https://app.hubspot.com/contacts/6612994/deal/5122373165/,9855043
5123254799,2021-05-02,Won,8972.6,Samad Wahedi,Eat Drink Americano - Renewal 2021,Glow,05/02/2021,https://app.hubspot.com/contacts/6612994/deal/5123254799/,5162938
5122376204,2021-05-05,Won,7330.6,Samad Wahedi,Ramen Okawari - Renewal 2021,Glow,05/05/2021,https://app.hubspot.com/contacts/6612994/deal/5122376204/,9829372
5131098498,2021-05-05,Won,3684.2,Samad Wahedi,Wähfles - Renewal 2021,Glow,05/05/2021,https://app.hubspot.com/contacts/6612994/deal/5131098498/,9132268
5133871116,2021-05-11,Won,11930.6,Samad Wahedi,Kent Sports - Renewals 2021,Glow,05/11/2021,https://app.hubspot.com/contacts/6612994/deal/5133871116/,2704744
5133816358,2021-05-12,Won,1570.0,Samad Wahedi,Style Home Theaters - Renewal 2021,Glow,05/12/2021,https://app.hubspot.com/contacts/6612994/deal/5133816358/,8636538
5134009941,2021-05-12,Won,950.6,Samad Wahedi,Thai Tangerine Restaurant - Renewal 2021,Glow,05/12/2021,https://app.hubspot.com/contacts/6612994/deal/5134009941/,5616648
5134074218,2021-05-13,Won,1165.0,Samad Wahedi,Little Roots Toy Shop - Renewal 2021,Glow,05/13/2021,https://app.hubspot.com/contacts/6612994/deal/5134074218/,6344438
5134499848,2021-05-10,Won,846.0,Ben Brown,Mirage Liquor,Glow,05/06/2021,https://app.hubspot.com/contacts/6612994/deal/5134499848/,9963911
5147501955,2021-07-01,Won,5413.2,Nojan Rafieyan,Greenspan's Department Store,Glow,06/29/2021,https://app.hubspot.com/contacts/6612994/deal/5147501955/,0214980
5147457605,2021-07-01,Won,1213.0,Nojan Rafieyan,The Pizza Cookery,Glow,07/02/2021,https://app.hubspot.com/contacts/6612994/deal/5147457605/,5829257
5147359781,2021-06-25,Won,7609.4,Nojan Rafieyan,Okayama Express,Glow,05/28/2021,https://app.hubspot.com/contacts/6612994/deal/5147359781/,9987431
5168917004,2021-08-01,Won,4549.6,Nojan Rafieyan,Olympic Bike Shop,Glow,07/29/2021,https://app.hubspot.com/contacts/6612994/deal/5168917004/,5482120
5175435866,2021-05-15,Won,419.0,Samad Wahedi,Newport Consulting Group - Renewal 2021,Glow,05/15/2021,https://app.hubspot.com/contacts/6612994/deal/5175435866/,1004632
5177886845,2021-07-31,Won,3096.0,Nojan Rafieyan,Fiesta Mexicana [Glow],Glow,06/24/2021,https://app.hubspot.com/contacts/6612994/deal/5177886845/,5534513
5177993073,2021-07-19,Won,1436.0,Nojan Rafieyan,Vinnie S Pizzeria[MidWest],Midwest,07/16/2021,https://app.hubspot.com/contacts/6612994/deal/5177993073/,8568844
5177858953,2021-07-30,Won,3996.6,Josh Branham,Ryan S Professional Cleaning,Glow,07/14/2021,https://app.hubspot.com/contacts/6612994/deal/5177858953/,5690370
5182515634,2021-05-17,Won,5143.8,Samad Wahedi,Newport Center Pharmacy United Drugs - Renewal 2021,Glow,05/17/2021,https://app.hubspot.com/contacts/6612994/deal/5182515634/,2207038
5182854685,2021-05-28,Won,1696.6,Samad Wahedi,Patco Jewelers - Renewals 2021,Glow,05/28/2021,https://app.hubspot.com/contacts/6612994/deal/5182854685/,8591565
5224629853,2021-08-02,Won,1041.0,Nojan Rafieyan,Mitra Nadimi dba: Le Petit Cafe [Hartford],Hartford,07/15/2021,https://app.hubspot.com/contacts/6612994/deal/5224629853/,5073244
5225101347,2021-08-01,Won,2044.6,Cassandra Mathas,Gotcha Bait Tackle,Glow,07/27/2021,https://app.hubspot.com/contacts/6612994/deal/5225101347/,4058567
5231698767,2021-07-01,Won,1773.6,Nojan Rafieyan,Global Supply Llc,Glow,06/25/2021,https://app.hubspot.com/contacts/6612994/deal/5231698767/,2707433
